step,epoch,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
135,1,1.760089,,2.897504e-03,931424.8,5.039
136,1,1.777151,,2.895363e-03,931473.8,5.039
137,1,1.733074,,2.893201e-03,932149.7,5.039
138,1,1.815161,,2.891018e-03,932784.0,5.039
139,1,1.796739,,2.888814e-03,934023.3,5.039
140,1,1.780989,,2.886588e-03,932445.4,5.039
141,1,1.813813,,2.884342e-03,931156.6,5.039
142,1,1.807904,,2.882074e-03,932507.1,5.039
143,1,1.844275,,2.879786e-03,935296.1,5.039
144,1,1.796174,,2.877476e-03,936578.8,5.039
145,1,1.790049,,2.875146e-03,937423.6,5.039
146,1,1.871953,,2.872795e-03,931987.0,5.039
147,1,1.788129,,2.870423e-03,928980.5,5.039
148,1,1.722793,,2.868030e-03,931148.8,5.039
149,1,1.724304,,2.865616e-03,932704.8,5.039
150,1,1.722680,1.752278,2.863182e-03,933964.5,5.039
151,1,1.737192,,2.860727e-03,923355.7,5.039
152,1,1.759107,,2.858251e-03,935827.9,5.039
153,1,1.720643,,2.855755e-03,938178.7,5.039
154,1,1.763835,,2.853238e-03,935385.2,5.039
155,1,1.766752,,2.850701e-03,932834.6,5.039
156,1,1.744575,,2.848143e-03,931038.4,5.039
157,1,1.718110,,2.845565e-03,933579.1,5.039
158,1,1.743070,,2.842966e-03,932100.7,5.039
159,1,1.731338,,2.840347e-03,933341.4,5.039
160,1,1.678919,,2.837708e-03,936270.9,5.039
161,1,1.725340,,2.835049e-03,934884.1,5.039
162,1,1.731348,,2.832369e-03,934850.8,5.039
163,1,1.635963,,2.829669e-03,932325.2,5.039
164,1,1.747441,,2.826949e-03,935200.6,5.039
165,1,1.715015,,2.824209e-03,937230.2,5.039
166,1,1.750516,,2.821450e-03,935437.7,5.039
167,1,1.711613,,2.818670e-03,935555.5,5.039
168,1,1.758006,,2.815870e-03,935062.2,5.039
169,1,1.749666,,2.813050e-03,935297.7,5.039
170,1,1.697020,,2.810211e-03,931361.7,5.039
171,1,1.688209,,2.807351e-03,932909.0,5.039
172,1,1.740961,,2.804472e-03,935132.2,5.039
173,1,1.693327,,2.801574e-03,935824.7,5.039
174,1,1.715468,,2.798655e-03,932999.3,5.039
175,1,1.677047,,2.795717e-03,935625.6,5.039
176,1,1.664908,,2.792760e-03,936283.7,5.039
177,1,1.673568,,2.789783e-03,934683.9,5.039
178,1,1.761105,,2.786787e-03,934245.5,5.039
179,1,1.703332,,2.783771e-03,935378.8,5.039
180,1,1.723866,,2.780736e-03,933080.0,5.039
181,1,1.700454,,2.777682e-03,934720.4,5.039
182,1,1.657868,,2.774608e-03,936639.4,5.039
183,1,1.688889,,2.771515e-03,935721.1,5.039
184,1,1.671083,,2.768404e-03,930858.7,5.039
185,1,1.653531,,2.765273e-03,936081.2,5.039
186,1,1.677574,,2.762123e-03,936835.7,5.039
187,1,1.694994,,2.758954e-03,934610.8,5.039
188,1,1.700078,,2.755766e-03,933053.1,5.039
189,1,1.675011,,2.752560e-03,935714.8,5.039
190,1,1.728677,,2.749335e-03,933863.0,5.039
191,1,1.661416,,2.746090e-03,934412.2,5.039
192,1,1.747388,,2.742828e-03,935264.3,5.039
193,1,1.672334,,2.739546e-03,939512.6,5.039
194,1,1.744496,,2.736246e-03,937604.3,5.039
195,1,1.616639,,2.732928e-03,937458.8,5.039
196,1,1.702207,,2.729591e-03,938380.4,5.039
197,1,1.696230,,2.726236e-03,937941.8,5.039
198,1,1.709121,,2.722862e-03,936159.3,5.039
199,1,1.586471,,2.719470e-03,935939.4,5.039
200,1,1.722180,1.633022,2.716060e-03,936495.8,5.039
201,1,1.596919,,2.712632e-03,934989.1,5.039
202,1,1.692475,,2.709185e-03,934974.8,5.039
203,1,1.681923,,2.705721e-03,930011.5,5.039
204,1,1.666491,,2.702238e-03,928563.2,5.039
205,1,1.612163,,2.698738e-03,932339.4,5.039
206,1,1.666147,,2.695219e-03,932024.9,5.039
207,1,1.648949,,2.691683e-03,931120.4,5.039
208,1,1.586791,,2.688129e-03,931810.0,5.039
209,1,1.626086,,2.684558e-03,933495.1,5.039
210,1,1.633166,,2.680969e-03,930458.5,5.039
211,1,1.645629,,2.677362e-03,933931.2,5.039
212,1,1.608265,,2.673738e-03,933877.3,5.039
213,1,1.652498,,2.670096e-03,937313.3,5.039
214,1,1.578531,,2.666437e-03,935049.5,5.039
215,1,1.657956,,2.662761e-03,934145.5,5.039
216,1,1.611227,,2.659067e-03,933855.1,5.039
217,1,1.615891,,2.655356e-03,935305.6,5.039
218,1,1.628729,,2.651628e-03,932029.6,5.039
219,1,1.586577,,2.647883e-03,936060.5,5.039
220,1,1.588122,,2.644121e-03,936422.4,5.039
221,1,1.628469,,2.640342e-03,936982.6,5.039
222,1,1.523361,,2.636546e-03,932099.2,5.039
223,1,1.571667,,2.632733e-03,934998.6,5.039
224,1,1.634817,,2.628904e-03,936234.2,5.039
225,1,1.610560,,2.625058e-03,933790.0,5.039
226,1,1.595122,,2.621195e-03,935280.2,5.039
227,1,1.581306,,2.617315e-03,933312.9,5.039
228,1,1.597828,,2.613420e-03,933444.4,5.039
229,1,1.569814,,2.609507e-03,934512.3,5.039
230,1,1.577541,,2.605579e-03,935482.3,5.039
231,1,1.558875,,2.601634e-03,936834.1,5.039
232,1,1.528148,,2.597673e-03,935515.7,5.039
233,1,1.546883,,2.593696e-03,935592.1,5.039
234,1,1.608624,,2.589702e-03,937636.2,5.039
235,1,1.567149,,2.585693e-03,936625.0,5.039
236,1,1.548965,,2.581668e-03,933419.0,5.039
237,1,1.508886,,2.577627e-03,932624.1,5.039
238,1,1.540190,,2.573570e-03,933081.6,5.039
239,1,1.534710,,2.569497e-03,927414.9,5.039
240,1,1.503135,,2.565409e-03,932137.1,5.039
241,1,1.483320,,2.561305e-03,935102.0,5.039
242,1,1.453208,,2.557185e-03,935670.2,5.039
243,1,1.522562,,2.553050e-03,934666.4,5.039
244,1,1.572431,,2.548900e-03,934892.1,5.039
245,1,1.476987,,2.544734e-03,936368.2,5.039
246,1,1.447446,,2.540553e-03,935624.0,5.039
247,1,1.492105,,2.536357e-03,933780.5,5.039
248,1,1.492277,,2.532146e-03,933639.4,5.039
249,1,1.487482,,2.527920e-03,931953.8,5.039
250,1,1.480672,1.467535,2.523679e-03,936030.2,5.039
251,1,1.548199,,2.519422e-03,933148.1,5.039
252,1,1.490532,,2.515152e-03,935087.7,5.039
253,1,1.443101,,2.510866e-03,935452.0,5.039
254,1,1.470602,,2.506566e-03,935616.0,5.039
255,1,1.431217,,2.502251e-03,934990.7,5.039
256,1,1.506471,,2.497921e-03,931805.3,5.039
257,1,1.546934,,2.493577e-03,933629.9,5.039
258,1,1.479097,,2.489219e-03,933493.5,5.039
259,1,1.477614,,2.484846e-03,935875.6,5.039
260,1,1.470920,,2.480460e-03,937423.6,5.039
261,1,1.451191,,2.476059e-03,934418.6,5.039
262,1,1.427302,,2.471644e-03,933179.8,5.039
263,1,1.463471,,2.467215e-03,935611.2,5.039
264,1,1.427177,,2.462772e-03,935753.0,5.039
265,1,1.359515,,2.458315e-03,933859.8,5.039
266,1,1.475382,,2.453844e-03,931596.9,5.039
267,1,1.457133,,2.449360e-03,936162.5,5.039
268,1,1.514748,,2.444862e-03,931797.4,5.039
269,1,1.450778,,2.440351e-03,930559.3,5.039
270,1,1.470865,,2.435826e-03,932747.6,5.039
271,1,1.484905,,2.431287e-03,932665.3,5.039
272,1,1.435363,,2.426736e-03,930879.1,5.039
273,1,1.466199,,2.422171e-03,927829.7,5.039
274,1,1.366682,,2.417593e-03,927912.7,5.039
275,1,1.443644,,2.413002e-03,928582.0,5.039
276,1,1.394538,,2.408398e-03,927601.2,5.039
277,1,1.371627,,2.403781e-03,931898.5,5.039
278,1,1.404993,,2.399151e-03,932863.1,5.039
279,1,1.384515,,2.394508e-03,931423.3,5.039
280,1,1.457527,,2.389853e-03,930765.7,5.039
281,1,1.469284,,2.385185e-03,934579.0,5.039
282,1,1.430914,,2.380504e-03,935199.0,5.039
283,1,1.369986,,2.375811e-03,935565.1,5.039
284,1,1.418303,,2.371106e-03,938044.2,5.039
285,1,1.430861,,2.366389e-03,938752.2,5.039
286,1,1.442230,,2.361659e-03,938675.3,5.039
287,1,1.401944,,2.356917e-03,937388.4,5.039
288,1,1.385168,,2.352163e-03,935536.4,5.039
289,1,1.409712,,2.347397e-03,934536.1,5.039
290,1,1.354369,,2.342619e-03,933214.6,5.039
291,1,1.388885,,2.337829e-03,933322.4,5.039
292,1,1.339505,,2.333028e-03,933693.3,5.039
293,1,1.382602,,2.328215e-03,937041.7,5.039
294,1,1.329377,,2.323391e-03,934009.0,5.039
295,1,1.321751,,2.318555e-03,932966.0,5.039
296,1,1.325128,,2.313707e-03,933097.4,5.039
297,1,1.338619,,2.308848e-03,931106.2,5.039
298,1,1.320646,,2.303978e-03,931945.9,5.039
299,1,1.416226,,2.299097e-03,931825.8,5.039
300,1,1.377769,1.342494,2.294205e-03,936229.5,5.039
301,1,1.450839,,2.289302e-03,926817.7,5.039
302,1,1.362492,,2.284388e-03,937222.2,5.039
303,1,1.408694,,2.279463e-03,934099.4,5.039
304,1,1.326428,,2.274528e-03,936602.7,5.039
305,1,1.407562,,2.269581e-03,938516.6,5.039
306,1,1.371043,,2.264625e-03,937375.6,5.039
307,1,1.415814,,2.259657e-03,937485.9,5.039
308,1,1.336158,,2.254680e-03,938205.9,5.039
309,1,1.404054,,2.249692e-03,938226.7,5.039
310,1,1.384760,,2.244694e-03,934793.5,5.039
311,1,1.392437,,2.239685e-03,935918.7,5.039
312,1,1.354148,,2.234667e-03,938087.4,5.039
313,1,1.374643,,2.229639e-03,937132.8,5.039
314,1,1.428474,,2.224600e-03,932532.4,5.039
315,1,1.286505,,2.219552e-03,934563.1,5.039
316,1,1.316274,,2.214495e-03,935745.0,5.039
317,1,1.344046,,2.209427e-03,935522.1,5.039
318,1,1.403519,,2.204350e-03,934695.0,5.039
319,1,1.359314,,2.199264e-03,934750.6,5.039
320,1,1.318059,,2.194169e-03,935506.2,5.039
321,1,1.396590,,2.189064e-03,935299.3,5.039
322,1,1.388222,,2.183949e-03,937647.4,5.039
323,1,1.337153,,2.178826e-03,930932.7,5.039
324,1,1.366525,,2.173694e-03,931862.2,5.039
325,1,1.306892,,2.168553e-03,933961.4,5.039
326,1,1.330825,,2.163403e-03,931368.0,5.039
327,1,1.312250,,2.158244e-03,930099.6,5.039
328,1,1.360634,,2.153077e-03,934153.4,5.039
329,1,1.333652,,2.147901e-03,934804.7,5.039
330,1,1.375680,,2.142716e-03,930595.5,5.039
331,1,1.297607,,2.137523e-03,931028.9,5.039
332,1,1.350184,,2.132322e-03,930471.1,5.039
333,1,1.261499,,2.127113e-03,930329.4,5.039
334,1,1.345902,,2.121895e-03,930639.6,5.039
335,1,1.350131,,2.116670e-03,931540.1,5.039
336,1,1.366550,,2.111436e-03,927228.8,5.039
337,1,1.297073,,2.106195e-03,930655.4,5.039
338,1,1.327033,,2.100946e-03,930175.1,5.039
339,1,1.269519,,2.095689e-03,927236.6,5.039
340,1,1.422736,,2.090424e-03,929032.3,5.039
341,1,1.308923,,2.085152e-03,929549.1,5.039
342,1,1.318721,,2.079873e-03,931366.5,5.039
343,1,1.368349,,2.074586e-03,932985.0,5.039
344,1,1.348263,,2.069293e-03,933460.3,5.039
345,1,1.341552,,2.063991e-03,934609.2,5.039
346,1,1.282052,,2.058683e-03,934914.3,5.039
347,1,1.353387,,2.053368e-03,931748.5,5.039
348,1,1.331171,,2.048046e-03,933446.0,5.039
349,1,1.297019,,2.042718e-03,936770.3,5.039
350,1,1.312105,1.273724,2.037382e-03,936567.6,5.039
351,1,1.345916,,2.032040e-03,932333.1,5.039
352,1,1.324535,,2.026692e-03,931196.1,5.039
353,1,1.315132,,2.021337e-03,930883.9,5.039
354,1,1.305692,,2.015975e-03,934542.5,5.039
355,1,1.275846,,2.010608e-03,935971.2,5.039
356,1,1.267567,,2.005234e-03,937128.0,5.039
357,1,1.330686,,1.999854e-03,935474.3,5.039
358,1,1.247184,,1.994469e-03,935138.6,5.039
359,1,1.364827,,1.989077e-03,932934.3,5.039
360,1,1.254686,,1.983680e-03,932005.9,5.039
361,1,1.287694,,1.978277e-03,931950.6,5.039
362,1,1.294524,,1.972868e-03,931495.9,5.039
363,1,1.261168,,1.967454e-03,934548.8,5.039
364,1,1.258034,,1.962034e-03,933205.1,5.039
365,1,1.299327,,1.956609e-03,937158.3,5.039
366,1,1.289171,,1.951179e-03,936017.5,5.039
367,1,1.323349,,1.945744e-03,932222.4,5.039
368,1,1.230139,,1.940304e-03,931213.4,5.039
369,1,1.295827,,1.934859e-03,928964.8,5.039
370,1,1.268002,,1.929409e-03,930272.7,5.039
371,1,1.254868,,1.923954e-03,928428.3,5.039
372,1,1.287372,,1.918494e-03,928459.6,5.039
373,1,1.260712,,1.913030e-03,928428.3,5.039
374,1,1.352829,,1.907562e-03,928274.7,5.039
375,1,1.251360,,1.902089e-03,927519.8,5.039
376,1,1.230516,,1.896612e-03,928434.6,5.039
377,1,1.299075,,1.891130e-03,929838.4,5.039
378,1,1.268284,,1.885645e-03,928277.8,5.039
379,1,1.222818,,1.880155e-03,929244.3,5.039
380,1,1.327496,,1.874662e-03,930255.4,5.039
381,1,1.212912,,1.869164e-03,928503.6,5.039
382,1,1.299160,,1.863663e-03,928260.6,5.039
383,1,1.265428,,1.858159e-03,925536.7,5.039
384,1,1.290319,,1.852650e-03,927374.3,5.039
385,1,1.257093,,1.847139e-03,929935.9,5.039
386,1,1.259122,,1.841624e-03,929099.8,5.039
387,1,1.282688,,1.836105e-03,932396.4,5.039
388,1,1.230131,,1.830584e-03,929811.7,5.039
389,1,1.285595,,1.825059e-03,928550.6,5.039
390,1,1.237935,,1.819532e-03,927721.7,5.039
391,1,1.315169,,1.814001e-03,929663.9,5.039
392,1,1.244515,,1.808468e-03,929371.6,5.039
393,1,1.215507,,1.802932e-03,931560.6,5.039
394,1,1.283087,,1.797393e-03,932021.7,5.039
395,1,1.266296,,1.791852e-03,934888.9,5.039
396,1,1.273548,,1.786309e-03,934580.6,5.039
397,1,1.265842,,1.780763e-03,930674.3,5.039
398,1,1.236511,,1.775215e-03,932624.1,5.039
399,1,1.234141,,1.769665e-03,931186.6,5.039
400,1,1.245989,1.221739,1.764113e-03,936500.6,5.039
401,1,1.285864,,1.758559e-03,934469.4,5.039
402,1,1.239081,,1.753003e-03,932491.3,5.039
403,1,1.236431,,1.747445e-03,934250.2,5.039
404,1,1.287288,,1.741886e-03,936478.3,5.039
405,1,1.265188,,1.736325e-03,936255.0,5.039
406,1,1.235052,,1.730762e-03,936052.5,5.039
407,1,1.228233,,1.725198e-03,936826.1,5.039
408,1,1.258507,,1.719633e-03,936680.9,5.039
409,1,1.252490,,1.714067e-03,934931.8,5.039
410,1,1.268590,,1.708500e-03,935697.2,5.039
411,1,1.184683,,1.702931e-03,935749.8,5.039
412,1,1.266696,,1.697362e-03,934596.5,5.039
413,1,1.319369,,1.691792e-03,933731.4,5.039
414,1,1.239503,,1.686221e-03,937578.7,5.039
415,1,1.263833,,1.680650e-03,939209.3,5.039
416,1,1.250659,,1.675078e-03,938771.4,5.039
417,1,1.230275,,1.669505e-03,937949.8,5.039
418,1,1.218123,,1.663933e-03,936949.1,5.039
419,1,1.235552,,1.658360e-03,936795.8,5.039
420,1,1.255062,,1.652787e-03,935167.2,5.039
421,1,1.263596,,1.647213e-03,935157.7,5.039
422,1,1.220837,,1.641640e-03,934982.7,5.039
423,1,1.242601,,1.636067e-03,934720.4,5.039
424,1,1.210704,,1.630495e-03,934413.8,5.039
425,1,1.166637,,1.624922e-03,933939.2,5.039
426,1,1.264199,,1.619350e-03,932532.4,5.039
427,1,1.194059,,1.613779e-03,933045.2,5.039
428,1,1.217512,,1.608208e-03,937276.6,5.039
429,1,1.218711,,1.602638e-03,938692.9,5.039
430,1,1.213545,,1.597069e-03,937845.8,5.039
431,1,1.242891,,1.591500e-03,936125.8,5.039
432,1,1.294944,,1.585933e-03,934205.8,5.039
433,1,1.203704,,1.580367e-03,932103.9,5.039
434,1,1.206394,,1.574802e-03,931573.2,5.039
435,1,1.192963,,1.569238e-03,935068.6,5.039
436,1,1.238308,,1.563675e-03,936467.1,5.039
437,1,1.201382,,1.558114e-03,935062.2,5.039
438,1,1.255541,,1.552555e-03,934124.8,5.039
439,1,1.209376,,1.546997e-03,928318.5,5.039
440,1,1.223345,,1.541441e-03,930743.6,5.039
441,1,1.213893,,1.535887e-03,932410.6,5.039
442,1,1.232067,,1.530335e-03,934876.2,5.039
443,1,1.192596,,1.524785e-03,933664.8,5.039
444,1,1.252427,,1.519237e-03,934409.0,5.039
445,1,1.264895,,1.513691e-03,934761.7,5.039
446,1,1.237777,,1.508148e-03,931887.4,5.039
447,1,1.233646,,1.502607e-03,931584.3,5.039
448,1,1.218562,,1.497068e-03,932477.0,5.039
449,1,1.242150,,1.491532e-03,934825.3,5.039
450,1,1.228401,1.177737,1.485999e-03,935552.3,5.039
451,1,1.156148,,1.480468e-03,921009.0,5.039
452,1,1.230073,,1.474941e-03,933113.3,5.039
453,1,1.235907,,1.469416e-03,933623.5,5.039
454,1,1.249323,,1.463895e-03,934582.2,5.039
455,1,1.179167,,1.458376e-03,937463.6,5.039
456,1,1.240237,,1.452861e-03,935874.1,5.039
457,1,1.229059,,1.447350e-03,935789.6,5.039
458,1,1.238931,,1.441841e-03,937169.5,5.039
459,1,1.221315,,1.436337e-03,932943.8,5.039
460,1,1.160330,,1.430836e-03,930789.3,5.039
461,1,1.205247,,1.425338e-03,934135.9,5.039
462,1,1.220035,,1.419845e-03,937102.4,5.039
463,1,1.207574,,1.414355e-03,937634.6,5.039
464,1,1.185611,,1.408870e-03,938114.6,5.039
465,1,1.181565,,1.403388e-03,938033.0,5.039
466,1,1.173639,,1.397911e-03,935745.0,5.039
467,1,1.249255,,1.392438e-03,935732.3,5.039
468,1,1.143053,,1.386970e-03,936725.6,5.039
469,1,1.173776,,1.381506e-03,937455.6,5.039
470,1,1.193195,,1.376046e-03,935245.2,5.039
471,1,1.204556,,1.370591e-03,933955.0,5.039
472,1,1.174946,,1.365141e-03,933867.8,5.039
473,1,1.208168,,1.359696e-03,934188.3,5.039
474,1,1.214434,,1.354256e-03,933221.0,5.039
475,1,1.142139,,1.348821e-03,934987.5,5.039
476,1,1.178632,,1.343391e-03,936098.7,5.039
477,1,1.154771,,1.337966e-03,936022.2,5.039
478,1,1.142729,,1.332546e-03,935114.7,5.039
479,1,1.192271,,1.327132e-03,936826.1,5.039
480,1,1.166236,,1.321723e-03,936815.0,5.039
481,1,1.159651,,1.316320e-03,935020.9,5.039
482,1,1.148097,,1.310923e-03,933401.6,5.039
483,1,1.164817,,1.305531e-03,935299.3,5.039
484,1,1.207134,,1.300146e-03,935191.1,5.039
485,1,1.161904,,1.294766e-03,934788.8,5.039
486,1,1.151641,,1.289392e-03,931448.5,5.039
487,1,1.195112,,1.284025e-03,935175.2,5.039
488,1,1.163463,,1.278663e-03,935716.4,5.039
489,1,1.148473,,1.273308e-03,933997.9,5.039
490,1,1.191679,,1.267960e-03,936129.0,5.039
491,1,1.232910,,1.262618e-03,937745.0,5.039
492,1,1.154393,,1.257282e-03,936910.8,5.039
493,1,1.184411,,1.251954e-03,936850.1,5.039
494,1,1.208685,,1.246632e-03,939506.2,5.039
495,1,1.164313,,1.241317e-03,937572.3,5.039
496,1,1.188003,,1.236009e-03,935992.0,5.039
497,1,1.169767,,1.230707e-03,934680.7,5.039
498,1,1.161783,,1.225414e-03,935934.6,5.039
499,1,1.190824,,1.220127e-03,938058.6,5.039
500,1,1.175158,1.146217,1.214848e-03,934898.4,5.039
501,1,1.196612,,1.209576e-03,928144.6,5.039
502,1,1.173971,,1.204311e-03,929450.1,5.039
503,1,1.138448,,1.199054e-03,929852.6,5.039
504,1,1.154254,,1.193805e-03,930896.5,5.039
505,1,1.126446,,1.188564e-03,931740.6,5.039
506,1,1.155471,,1.183330e-03,931505.3,5.039
507,1,1.163312,,1.178105e-03,929107.7,5.039
508,1,1.164324,,1.172887e-03,927587.1,5.039
509,1,1.164966,,1.167678e-03,929266.3,5.039
510,1,1.135776,,1.162477e-03,930112.2,5.039
511,1,1.132893,,1.157284e-03,930258.5,5.039
512,1,1.130576,,1.152099e-03,928238.6,5.039
513,1,1.177356,,1.146923e-03,928605.5,5.039
